19474
21141
21779
22573
25649
45755
43331
18402
5513
5513
5513
5513
5513
5513
5513
5419
27447
27779
25604
24378
25325
23323
20727
25315
24518
23321
25303
25317
25764
27445
44822
20403
20577
20575
20576
23953
23016
21949
21024
9377
26284
30599
35013
45245
52817
49617
49426
49426
50004
48872
49421
31503
31503
31503
31503
42814
38176
44929
44929
45048
46277
45048
45048
22328
25401
35840
39535
34693
6995
34693
6995
2406
16573
2198
16573
16573
3352
3352
8082
10926
15656
15126
26383
28038
8455
34809
24058
12107
1098
3765
9288
10569
17954
5255
4425
24478
17727
22964
13218
6999
10602
26280
7199
7211
7002
19297
19474
20180
20183
20183
20358
20837
21141
21455
21617
21617
19474
20180
20180
18580
43942
18577
26448
43942
43942
6916
6410
6905
7471
8455
43942
36444
34450
26279
26279
36791
19474
26279
28038
31503
30061
