736451.000694,5.30224118628e-17
736451.042361,5.30224118628e-17
736451.084028,5.30224118628e-17
736451.125694,5.30224118628e-17
736451.167361,5.30224118628e-17
736451.209028,5.30224118628e-17
736451.250694,5.30224118628e-17
736451.292361,5.30224118628e-17
736451.334028,5.30224118628e-17
736451.375694,5.30224118628e-17
736451.397917,5.30224118628e-17
736451.417361,5.30224118628e-17
736451.439583,5.30224118628e-17
736451.459028,5.30224118628e-17
736451.479861,5.30224118628e-17
736451.500694,5.30224118628e-17
736451.521528,5.30224118628e-17
736451.542361,5.30224118628e-17
736451.563194,5.30224118628e-17
736451.585417,5.30224118628e-17
736451.604861,5.30224118628e-17
736451.625694,5.30224118628e-17
736451.646528,5.30224118628e-17
736451.667361,5.30224118628e-17
736451.688194,5.30224118628e-17
736451.709028,5.30224118628e-17
736451.729861,5.30224118628e-17
736451.750694,5.30224118628e-17
736451.771528,5.30224118628e-17
736451.792361,5.30224118628e-17
736451.813194,5.30224118628e-17
736451.834028,5.30224118628e-17
736451.854861,5.30224118628e-17
736451.875694,5.30224118628e-17
736451.917361,5.30224118628e-17
736451.959028,5.30224118628e-17
736452.000694,5.30224118628e-17
736452.042361,5.30224118628e-17
736452.084028,5.30224118628e-17
736452.125694,5.30224118628e-17
736452.167361,5.30224118628e-17
736452.209028,5.30224118628e-17
736452.250694,5.30224118628e-17
736452.292361,5.30224118628e-17
736452.334028,5.30224118628e-17
736452.354861,5.30224118628e-17
736452.375694,5.30224118628e-17
736452.396528,5.30224118628e-17
736452.417361,5.30224118628e-17
736452.438194,5.30224118628e-17
736452.459028,5.30224118628e-17
736452.479861,5.30224118628e-17
736452.500694,5.30224118628e-17
736452.521528,5.30224118628e-17
736452.542361,5.30224118628e-17
736452.563194,5.30224118628e-17
736452.584028,5.30224118628e-17
736452.604861,5.30224118628e-17
736452.625694,5.30224118628e-17
736452.646528,5.30224118628e-17
736452.667361,5.30224118628e-17
736452.688194,5.30224118628e-17
736452.709028,5.30224118628e-17
736452.729861,5.30224118628e-17
736452.750694,5.30224118628e-17
736452.771528,5.30224118628e-17
736452.792361,5.30224118628e-17
736452.813194,5.30224118628e-17
736452.834028,5.30224118628e-17
736452.85625,5.30224118628e-17
736452.875694,5.30224118628e-17
736452.917361,5.30224118628e-17
736452.959028,5.30224118628e-17
736453.000694,5.30224118628e-17
736453.042361,5.30224118628e-17
736453.084028,5.30224118628e-17
736453.125694,5.30224118628e-17
736453.167361,5.30224118628e-17
736453.209028,5.30224118628e-17
736453.250694,5.30224118628e-17
736453.292361,5.30224118628e-17
736453.334028,5.30224118628e-17
736453.354861,5.30224118628e-17
736453.375694,5.30224118628e-17
736453.397917,5.30224118628e-17
736453.417361,5.30224118628e-17
736453.439583,5.30224118628e-17
736453.459028,5.30224118628e-17
736453.479861,5.30224118628e-17
736453.500694,5.30224118628e-17
736453.522917,5.30224118628e-17
736453.542361,5.30224118628e-17
736453.563194,5.30224118628e-17
736453.585417,5.30224118628e-17
736453.604861,5.30224118628e-17
736453.627083,5.30224118628e-17
736453.646528,5.30224118628e-17
736453.667361,5.30224118628e-17
736453.688194,5.30224118628e-17
736453.709028,5.30224118628e-17
736453.729861,5.30224118628e-17
736453.750694,5.30224118628e-17
