736451.5,1589.39647377
736452.5,1593.23731469
736453.5,1597.78653903
736454.5,1597.12145855
736455.5,1594.00401774
736456.5,1591.32334868
736457.5,1595.3309867
736458.5,1608.74226559
736459.5,1618.00848306
736460.5,1652.88550716
736461.5,1653.17056729
736462.5,1652.83549612
736463.5,1652.7748398
736464.5,1652.69813932
736465.5,1652.69549007
736466.5,1652.60524008
736467.5,1652.73388262
736468.5,1653.47516402
736469.5,1651.17589971
736470.5,1651.16854155
736471.5,1651.18616551
736472.5,1650.86675958
736473.5,1653.9261339
736474.5,1653.64830159
736475.5,1654.93701333
736476.5,1669.69303817
736477.5,1671.68892453
736478.5,1669.58694338
736479.5,1668.1983867
736480.5,1666.1557136
736481.5,1661.95072427
736482.5,1664.63364249
736483.5,1665.33497425
736484.5,1667.51881529
736485.5,1668.46796454
736486.5,1668.31881272
736487.5,1668.6780741
736488.5,1668.62649204
736489.5,1668.60841184
736490.5,1668.54631669
736491.5,1668.2386316
736492.5,1668.12023966
736493.5,1667.95084404
736494.5,1667.8523636
736495.5,1669.52497186
736496.5,1669.96226633
736497.5,1669.78432695
736498.5,1670.58211341
736499.5,1670.48493599
736500.5,1670.35782494
736501.5,1672.34018936
736502.5,1672.80340713
736503.5,1678.23029332
736504.5,1677.57924624
736505.5,1678.03016857
736506.5,1677.71385402
736507.5,1677.51989537
736508.5,1677.37782622
736509.5,1681.89146693
736510.5,1681.58500246
736511.5,1687.57283984
736512.5,1690.13234709
736513.5,1690.46674865
736514.5,1691.45299521
736515.5,1690.95835634
736516.5,1690.64742012
736517.5,1690.62468503
736518.5,1690.61923684
736519.5,1690.60833692
736520.5,1690.59564091
736521.5,1690.70166643
736522.5,1690.68679768
736523.5,1690.66769824
736524.5,1691.00493914
736525.5,1690.8579023
736526.5,1690.63395586
736527.5,1691.30522432
736528.5,1691.87334255
736529.5,1691.67286821
736530.5,1693.05458473
736531.5,1692.48203941
736532.5,1692.4496794
736533.5,1692.1680551
736534.5,1691.86641996
736535.5,1691.70657449
736536.5,1691.49284773
736537.5,1691.26841298
736538.5,1691.14055125
736539.5,1690.79240989
736540.5,1690.50375098
736541.5,1690.26432031
736542.5,1689.98841023
736543.5,1689.7894597
736544.5,1689.59592599
736545.5,1693.36033525
736546.5,1693.02709612
736547.5,1693.69157759
736548.5,1693.57488362
736549.5,1693.50525365
736550.5,1693.48306009
736551.5,1693.26139426
736552.5,1693.04492136
736553.5,1692.76290037
736554.5,1692.56009541
736555.5,1695.18301297
736556.5,1695.68633673
736557.5,1695.31135941
736558.5,1695.55455305
736559.5,1696.77014033
736560.5,1697.74214078
736561.5,1699.19936829
736562.5,1699.46356745
736563.5,1700.41300006
736564.5,1700.6556689
736565.5,1700.44662444
736566.5,1700.20570486
736567.5,1699.83904846
736568.5,1699.59705822
736569.5,1707.70336773
736570.5,1710.02588012
736571.5,1709.92193198
736572.5,1709.78768764
736573.5,1709.78768703
736574.5,1709.7727296
736575.5,1721.99441684
736576.5,1720.97426973
736577.5,1717.91690123
736578.5,1721.24429724
736579.5,1718.58338467
736580.5,1722.91988415
736581.5,1723.01835945
736582.5,1721.86264515
736583.5,1722.92274405
736584.5,1722.93914439
736585.5,1723.22611421
736586.5,1728.70680666
736587.5,1727.83044185
736588.5,1723.56243684
736589.5,1723.6984804
736590.5,1726.06620833
736591.5,1732.69798259
736592.5,1739.99291344
736593.5,1737.95961244
736594.5,1738.96397516
736595.5,1739.97128362
736596.5,1739.97683959
736597.5,1740.17998261
736598.5,1740.79432132
736599.5,1740.90575171
736600.5,1740.95118497
736601.5,1737.91070596
736602.5,1742.31917345
736603.5,1745.49346527
736604.5,1747.64477529
736605.5,1749.57932124
736606.5,1749.59222112
736607.5,1750.9749102
736608.5,1752.18576054
736609.5,1746.94428963
736610.5,1742.45438454
736611.5,NaN
736612.5,NaN
736613.5,NaN
736614.5,NaN
736615.5,1743.32598587
736616.5,1750.05341996
736617.5,1750.36224986
736618.5,1749.60407894
736619.5,NaN
736620.5,NaN
736621.5,NaN
736622.5,NaN
736623.5,NaN
