736826.5,NaN
736826.541667,NaN
736826.583333,NaN
736826.625,4.068
736826.666667,4.067
736826.708333,4.066
736826.75,4.065
736826.791667,4.064
736826.833333,4.062
736826.875,4.061
736826.916667,4.057
736826.958333,4.051
736827,4.045
736827.041667,4.043
736827.083333,4.042
736827.125,4.041
736827.166667,4.042
736827.208333,4.045
736827.25,4.051
736827.291667,4.056
736827.333333,4.055
736827.375,4.056
736827.416667,4.056
736827.458333,4.061
736827.5,4.069
736827.541667,4.085
736827.583333,4.062
736827.625,4.066
736827.666667,4.065
736827.708333,4.064
736827.75,4.069
736827.791667,4.058
736827.833333,4.056
736827.875,4.062
736827.916667,4.063
736827.958333,4.067
736828,4.065
736828.041667,4.062
736828.083333,4.062
736828.125,4.058
736828.166667,4.05
736828.208333,4.051
736828.25,4.052
736828.291667,4.06
736828.333333,4.061
736828.375,4.063
736828.416667,4.072
736828.458333,4.052
736828.5,4.053
736828.541667,4.06
736828.583333,4.058
736828.625,4.057
736828.666667,4.056
736828.708333,4.056
736828.75,4.055
736828.791667,4.051
736828.833333,4.049
736828.875,4.045
736828.916667,4.042
736828.958333,4.039
736829,4.038
736829.041667,4.038
736829.083333,4.036
736829.125,4.035
736829.166667,4.036
736829.208333,4.038
736829.25,4.042
736829.291667,4.046
736829.333333,4.052
736829.375,4.055
736829.416667,4.06
736829.458333,4.062
736829.5,4.063
736829.541667,4.065
736829.583333,4.066
736829.625,4.067
736829.666667,4.067
736829.708333,4.068
736829.75,4.07
736829.791667,4.066
736829.833333,4.062
736829.875,4.059
736829.916667,4.055
736829.958333,4.05
736830,4.049
736830.041667,4.047
736830.083333,4.046
736830.125,4.044
736830.166667,4.045
736830.208333,4.046
736830.25,4.05
736830.291667,4.055
736830.333333,4.061
736830.375,4.065
736830.416667,4.068
736830.458333,4.071
736830.5,4.074
736830.541667,4.076
736830.583333,4.078
736830.625,4.078
736830.666667,4.078
736830.708333,4.076
736830.75,4.072
736830.791667,4.069
736830.833333,4.064
736830.875,4.063
736830.916667,4.059
736830.958333,4.058
736831,4.056
736831.041667,4.054
736831.083333,4.054
736831.125,4.054
736831.166667,4.056
736831.208333,4.059
736831.25,4.061
736831.291667,4.063
736831.333333,4.066
736831.375,4.069
736831.416667,4.072
736831.458333,4.073
736831.5,4.074
736831.541667,4.075
736831.583333,4.076
736831.625,4.077
736831.666667,4.076
736831.708333,4.075
736831.75,4.072
736831.791667,4.067
736831.833333,4.063
736831.875,4.059
736831.916667,4.057
736831.958333,4.055
736832,4.053
736832.041667,4.051
736832.083333,4.051
736832.125,4.051
736832.166667,4.051
736832.208333,4.054
736832.25,4.057
736832.291667,4.06
736832.333333,4.063
736832.375,4.067
736832.416667,4.071
736832.458333,4.074
736832.5,4.076
736832.541667,4.078
736832.583333,4.079
736832.625,4.08
736832.666667,4.079
736832.708333,4.078
736832.75,4.075
736832.791667,4.074
736832.833333,4.072
736832.875,4.07
