0;348.165142279961;-999;-999
1;378.819195875592;-999;-999
3;386.153485048966;-999;-999
5;394.699057817086;-999;-999
7;377.595960659454;-999;-999
9;393.478993439276;-999;-999
11;397.138454840783;-999;-999
13;397.138454840783;-999;-999
15;403.232678963816;-999;-999
17;406.886286509948;-999;-999
19;409.320805320833;-999;-999
21;409.320805320833;-999;-999
23;414.186916014915;-999;-999
25;417.83393797375;-999;-999
27;412.970754207355;-999;-999
29;410.537698860314;-999;-999
31;411.754348489155;-999;-999
33;408.103667870711;-999;-999
35;410.537698860314;-999;-999
37;415.402833911834;-999;-999
39;411.754348489155;-999;-999
41;415.402833911834;-999;-999
43;412.970754207355;-999;-999
45;403.232678963816;-999;-999
47;397.138454840783;-999;-999
49;382.487438060162;-999;-999
51;377.595960659454;-999;-999
53;365.350193412842;-999;-999
55;362.898113035833;-999;-999
57;353.080035102168;-999;-999
59;351.851677762577;-999;-999
61;346.935809297807;-999;-999
63;324.766106899499;-999;-999
65;345.706232405013;-999;-999
67;343.246346887503;-999;-999
69;334.629064391039;-999;-999
71;329.699536930394;-999;-999
73;324.766106899499;-999;-999
75;323.532139615174;-999;-999
77;325.999830273184;-999;-999
79;328.466545288631;-999;-999
81;333.397048391839;-999;-999
83;334.629064391039;-999;-999
84;340.785485727431;-999;-999
86;343.246346887503;-999;-999
88;350.623076512346;-999;-999
90;357.991025354125;-999;-999
92;375.148758495257;-999;-999
94;381.264934575946;-999;-999
96;387.375012890619;-999;-999
98;391.038132951735;-999;-999
100;404.450792056501;-999;-999
102;402.014321960491;-999;-999
104;406.886286509948;-999;-999
106;409.320805320833;-999;-999
108;408.103667870711;-999;-999
110;416.618507898112;-999;-999
112;416.618507898112;-999;-999
114;415.402833911834;-999;-999
116;416.618507898112;-999;-999
118;419.049124138747;-999;-999
120;417.83393797375;-999;-999
122;414.186916014915;-999;-999
124;416.618507898112;-999;-999
126;414.186916014915;-999;-999
128;412.970754207355;-999;-999
130;417.83393797375;-999;-999
132;410.537698860314;-999;-999
134;415.402833911834;-999;-999
136;406.886286509948;-999;-999
138;403.232678963816;-999;-999
140;403.232678963816;-999;-999
142;403.232678963816;-999;-999
144;402.014321960491;-999;-999
146;397.138454840783;-999;-999
148;402.014321960491;-999;-999
150;403.232678963816;-999;-999
152;405.668661238545;-999;-999
154;409.320805320833;-999;-999
156;410.537698860314;-999;-999
158;405.668661238545;-999;-999
160;400.795721046525;-999;-999
162;408.103667870711;-999;-999
164;402.014321960491;-999;-999
166;399.576876221918;-999;-999
167;404.450792056501;-999;-999
169;405.668661238545;-999;-999
171;400.795721046525;-999;-999
173;393.478993439276;-999;-999
175;392.258685150826;-999;-999
177;399.576876221918;-999;-999
179;394.699057817086;-999;-999
181;391.038132951735;-999;-999
183;389.817336842004;-999;-999
185;384.931713296672;-999;-999
187;388.596296821632;-999;-999
189;383.709697633737;-999;-999
191;384.931713296672;-999;-999
193;387.375012890619;-999;-999
195;384.931713296672;-999;-999
197;386.153485048966;-999;-999
199;387.375012890619;-999;-999
201;386.153485048966;-999;-999
203;392.258685150826;-999;-999
205;391.038132951735;-999;-999
207;394.699057817086;-999;-999
209;395.918878284255;-999;-999
211;394.699057817086;-999;-999
213;399.576876221918;-999;-999
215;410.537698860314;-999;-999
217;415.402833911834;-999;-999
219;416.618507898112;-999;-999
221;422.693219169895;-999;-999
223;423.907429692329;-999;-999
225;421.478764736819;-999;-999
227;425.121396304123;-999;-999
229;426.335119005277;-999;-999
231;422.693219169895;-999;-999
233;417.83393797375;-999;-999
235;417.83393797375;-999;-999
237;410.537698860314;-999;-999
239;412.970754207355;-999;-999
241;420.264066393104;-999;-999
243;420.264066393104;-999;-999
245;425.121396304123;-999;-999
247;421.478764736819;-999;-999
