1;-999;-999;-999
2;373;-999;-999
3;373;-999;-999
4;373;-999;-999
5;373;-999;-999
6;373;-999;-999
7;373;-999;-999
8;373;-999;-999
9;373;-999;-999
10;373;-999;-999
11;318;-999;-999
12;318;-999;-999
13;318;-999;-999
14;318;-999;-999
15;318;-999;-999
16;318;-999;-999
17;318;-999;-999
18;318;-999;-999
19;318;-999;-999
20;318;-999;-999
21;318;-999;-999
22;318;-999;-999
23;318;-999;-999
24;314;-999;-999
25;314;-999;-999
26;314;-999;-999
27;314;-999;-999
28;314;-999;-999
29;314;-999;-999
30;314;-999;-999
31;314;-999;-999
32;314;-999;-999
33;314;-999;-999
34;349;-999;-999
35;349;-999;-999
36;349;-999;-999
37;349;-999;-999
38;349;-999;-999
39;349;-999;-999
40;349;-999;-999
41;349;-999;-999
42;349;-999;-999
43;349;-999;-999
44;349;-999;-999
45;349;-999;-999
46;383;-999;-999
47;383;-999;-999
48;383;-999;-999
49;383;-999;-999
50;383;-999;-999
51;383;-999;-999
52;383;-999;-999
53;383;-999;-999
54;383;-999;-999
55;383;-999;-999
56;383;-999;-999
57;388;-999;-999
58;388;-999;-999
59;388;-999;-999
60;388;-999;-999
61;388;-999;-999
62;388;-999;-999
63;388;-999;-999
64;388;-999;-999
65;388;-999;-999
66;364;-999;-999
67;364;-999;-999
68;364;-999;-999
69;364;-999;-999
70;364;-999;-999
71;364;-999;-999
72;364;-999;-999
73;364;-999;-999
74;364;-999;-999
75;364;-999;-999
76;375;-999;-999
77;375;-999;-999
78;375;-999;-999
79;375;-999;-999
80;375;-999;-999
81;375;-999;-999
82;375;-999;-999
83;375;-999;-999
84;375;-999;-999
85;345;-999;-999
86;345;-999;-999
87;345;-999;-999
88;345;-999;-999
89;345;-999;-999
90;345;-999;-999
91;345;-999;-999
92;345;-999;-999
93;345;-999;-999
94;345;-999;-999
95;375;-999;-999
96;375;-999;-999
97;375;-999;-999
98;375;-999;-999
99;375;-999;-999
100;375;-999;-999
101;375;-999;-999
102;375;-999;-999
103;375;-999;-999
104;375;-999;-999
105;360;-999;-999
106;360;-999;-999
107;360;-999;-999
108;360;-999;-999
109;360;-999;-999
110;360;-999;-999
111;360;-999;-999
112;360;-999;-999
113;360;-999;-999
114;381;-999;-999
115;-999;-999;-999
116;402;-999;-999
117;402;-999;-999
118;402;-999;-999
119;402;-999;-999
120;402;-999;-999
121;402;-999;-999
122;402;-999;-999
123;402;-999;-999
124;402;-999;-999
