1;-999;-999;-999
2;235;-999;-999
3;235;-999;-999
4;235;-999;-999
5;249;-999;-999
6;249;-999;-999
7;249;-999;-999
8;249;-999;-999
9;249;-999;-999
10;249;-999;-999
11;249;-999;-999
12;249;-999;-999
13;322;-999;-999
14;322;-999;-999
15;322;-999;-999
16;322;-999;-999
17;322;-999;-999
18;322;-999;-999
19;322;-999;-999
20;322;-999;-999
21;322;-999;-999
22;322;-999;-999
23;322;-999;-999
24;358;-999;-999
25;358;-999;-999
26;358;-999;-999
27;358;-999;-999
28;358;-999;-999
29;362;-999;-999
30;-999;-999;-999
31;366;-999;-999
32;366;-999;-999
33;366;-999;-999
34;366;-999;-999
35;366;-999;-999
36;366;-999;-999
37;366;-999;-999
38;366;-999;-999
39;366;-999;-999
40;366;-999;-999
41;366;-999;-999
42;392;-999;-999
43;392;-999;-999
44;392;-999;-999
45;392;-999;-999
46;392;-999;-999
47;392;-999;-999
48;392;-999;-999
49;392;-999;-999
50;392;-999;-999
51;392;-999;-999
52;370;-999;-999
53;370;-999;-999
54;370;-999;-999
55;370;-999;-999
56;370;-999;-999
57;370;-999;-999
58;370;-999;-999
59;370;-999;-999
60;370;-999;-999
61;404;-999;-999
62;404;-999;-999
63;404;-999;-999
64;404;-999;-999
65;404;-999;-999
66;404;-999;-999
67;404;-999;-999
68;404;-999;-999
69;404;-999;-999
70;404;-999;-999
71;343;-999;-999
72;343;-999;-999
73;343;-999;-999
74;343;-999;-999
75;343;-999;-999
76;343;-999;-999
77;343;-999;-999
78;343;-999;-999
79;319;-999;-999
80;319;-999;-999
81;319;-999;-999
82;319;-999;-999
83;319;-999;-999
84;319;-999;-999
85;319;-999;-999
86;319;-999;-999
87;319;-999;-999
88;317;-999;-999
89;317;-999;-999
90;317;-999;-999
91;317;-999;-999
92;317;-999;-999
93;317;-999;-999
94;357;-999;-999
95;357;-999;-999
96;357;-999;-999
97;357;-999;-999
98;357;-999;-999
99;357;-999;-999
100;357;-999;-999
101;357;-999;-999
102;357;-999;-999
103;357;-999;-999
104;357;-999;-999
105;357;-999;-999
106;357;-999;-999
